1/28/2018 11:50:30 AM: AMIClient.GeoRegionForTree.IsSelected; line: 76; Start - get all ami for the selected region.
1/29/2018 6:46:47 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 6:46:47 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 6:46:47 PM: AMIClient.Model.GetAllRegions; line: 405; Start the GetAllRegions function.
1/29/2018 6:46:47 PM: AMIClient.RootElement.LoadChildren; line: 150; Finish the LoadChildren function.
1/29/2018 6:46:47 PM: AMIClient.Model.GetAllAmis; line: 416; Start the GetAllAmis function.
1/29/2018 6:46:47 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 6:46:47 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 6:46:47 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 6:46:47 PM: AMIClient.Model.GetAllAmis; line: 442; Start the GetAllAmis function.
1/29/2018 6:46:47 PM: AMIClient.Model.SCProxy; line: 127; Channel Client-SC is created.
1/29/2018 6:46:47 PM: AMIClient.RootElement.LoadChildren; line: 134; Start the LoadChildren function.
1/29/2018 6:46:47 PM: AMIClient.Model.GetAllRegions; line: 396; Start the GetAllRegions function.
1/29/2018 6:46:47 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 6:46:47 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 6:46:47 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 6:46:47 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 6:46:47 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 6:46:47 PM: AMIClient.Model.GetAllRegions; line: 405; Start the GetAllRegions function.
1/29/2018 6:46:47 PM: AMIClient.GeoRegionForTree.LoadChildren; line: 116; Start the LoadChildren function.
1/29/2018 6:46:47 PM: AMIClient.Model.GetSomeSubregions; line: 515; Start the GetSomeSubregions function.
1/29/2018 6:46:47 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 6:46:47 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 6:46:47 PM: AMIClient.Model.GetSomeSubregions; line: 521; Finish the GetSomeSubregions function.
1/29/2018 6:46:47 PM: AMIClient.GeoRegionForTree.LoadChildren; line: 132; Finish the LoadChildren function.
1/29/2018 6:46:47 PM: AMIClient.RootElement.LoadChildren; line: 150; Finish the LoadChildren function.
1/29/2018 6:46:47 PM: AMIClient.SubGeoRegionForTree.IsSelected; line: 82; Start - get all ami for the selected region.
1/29/2018 6:46:47 PM: AMIClient.Model.GetAllAmis; line: 657; Start the GetAllAmis function.
1/29/2018 6:46:47 PM: AMIClient.Model.GetSomeSubstation; line: 528; Start the GetSomeSubstation function.
1/29/2018 6:46:47 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 6:46:47 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 6:46:47 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 6:46:47 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 6:46:47 PM: AMIClient.Model.GetSomeSubstation; line: 534; Start the GetSomeSubstation function.
1/29/2018 6:46:47 PM: AMIClient.Model.SCProxy; line: 127; Channel Client-SC is created.
1/29/2018 6:46:47 PM: AMIClient.SubGeoRegionForTree.IsSelected; line: 88; Finish - get all ami for the selected region.
1/29/2018 6:46:47 PM: AMIClient.Model.GetAllAmis; line: 657; Start the GetAllAmis function.
1/29/2018 6:46:47 PM: AMIClient.Model.GetSomeSubstation; line: 528; Start the GetSomeSubstation function.
1/29/2018 6:46:47 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 6:46:47 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 6:46:47 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 6:46:47 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 6:46:47 PM: AMIClient.Model.GetSomeSubstation; line: 534; Start the GetSomeSubstation function.
1/29/2018 6:46:48 PM: AMIClient.GeoRegionForTree.LoadChildren; line: 116; Start the LoadChildren function.
1/29/2018 6:46:48 PM: AMIClient.Model.GetSomeSubregions; line: 515; Start the GetSomeSubregions function.
1/29/2018 6:46:48 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 6:46:48 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 6:46:48 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 6:46:48 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 6:46:48 PM: AMIClient.Model.GetSomeSubregions; line: 521; Finish the GetSomeSubregions function.
1/29/2018 6:46:48 PM: AMIClient.GeoRegionForTree.LoadChildren; line: 132; Finish the LoadChildren function.
1/29/2018 6:46:48 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 6:46:48 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 6:46:48 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 6:46:48 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 6:46:48 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 6:46:48 PM: AMIClient.Model.GetAllAmis; line: 416; Start the GetAllAmis function.
1/29/2018 6:46:48 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 6:46:48 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 6:46:48 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 6:46:48 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 6:46:48 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 6:46:48 PM: AMIClient.Model.GetSomeSubregions; line: 515; Start the GetSomeSubregions function.
1/29/2018 6:46:48 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 6:46:48 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 6:46:48 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 6:46:48 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 6:46:48 PM: AMIClient.Model.GetSomeSubregions; line: 521; Finish the GetSomeSubregions function.
1/29/2018 6:46:48 PM: AMIClient.Model.GetSomeSubstation; line: 528; Start the GetSomeSubstation function.
1/29/2018 6:46:48 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 6:46:48 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 6:46:48 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 6:46:48 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 6:46:48 PM: AMIClient.Model.GetSomeSubstation; line: 534; Start the GetSomeSubstation function.
1/29/2018 6:46:48 PM: AMIClient.Model.GetAllAmis; line: 442; Start the GetAllAmis function.
1/29/2018 6:46:48 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 6:46:48 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 6:46:48 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 6:46:48 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 6:46:48 PM: AMIClient.Model.GetAllAmis; line: 657; Start the GetAllAmis function.
1/29/2018 6:46:48 PM: AMIClient.Model.GetSomeSubstation; line: 528; Start the GetSomeSubstation function.
1/29/2018 6:46:48 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 6:46:48 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 6:46:48 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 6:46:48 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 6:46:48 PM: AMIClient.Model.GetSomeSubstation; line: 534; Start the GetSomeSubstation function.
1/29/2018 6:46:48 PM: AMIClient.Model.ConnectToNMS; line: 340; Client try to connect with NMS.
1/29/2018 6:46:48 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 6:46:48 PM: AMIClient.Model.ConnectToNMS; line: 348; Client is connected to the NMS.
1/29/2018 6:46:48 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 6:46:48 PM: AMIClient.Model.ConnectToCE; line: 314; Client try to connect with CE.
1/29/2018 6:46:48 PM: AMIClient.Model.CEQueryProxy; line: 98; Channel Client-CE is created.
1/29/2018 6:46:48 PM: AMIClient.Model.ConnectToCE; line: 322; Client is connected to the CE.
1/29/2018 6:46:48 PM: AMIClient.Model.ConnectToSC; line: 289; Client try to connect to SC.
1/29/2018 6:46:48 PM: AMIClient.Model.SCProxy; line: 127; Channel Client-SC is created.
1/29/2018 6:46:48 PM: AMIClient.Model.ConnectToSC; line: 296; Client is connected to the SC.
1/29/2018 6:46:50 PM: AMIClient.AddCimXmlViewModel.ConvertCommandAction; line: 162; Try convert xml.
1/29/2018 6:46:51 PM: AMIClient.AddCimXmlViewModel.ConvertCommandAction; line: 162; Try convert xml.
1/29/2018 6:46:51 PM: AMIClient.AddCimXmlViewModel.ConvertCommandAction; line: 185; Convert faild.
1/29/2018 6:46:52 PM: AMIClient.AddCimXmlViewModel.ConvertCommandAction; line: 162; Try convert xml.
1/29/2018 6:46:52 PM: AMIClient.AddCimXmlViewModel.ConvertCommandAction; line: 185; Convert faild.
1/29/2018 6:46:54 PM: AMIClient.Model.CEQueryProxy; line: 98; Channel Client-CE is created.
1/29/2018 6:46:54 PM: AMIClient.Model.CEQueryProxy; line: 98; Channel Client-CE is created.
1/29/2018 6:46:54 PM: AMIClient.Model.CEQueryProxy; line: 98; Channel Client-CE is created.
1/29/2018 6:46:54 PM: AMIClient.Model.CEQueryProxy; line: 98; Channel Client-CE is created.
1/29/2018 6:46:54 PM: AMIClient.Model.GetSomeSubregions; line: 515; Start the GetSomeSubregions function.
1/29/2018 6:46:54 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 6:46:54 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 6:46:54 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 6:46:54 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 6:46:54 PM: AMIClient.Model.GetSomeSubregions; line: 521; Finish the GetSomeSubregions function.
1/29/2018 6:46:54 PM: AMIClient.Model.GetSomeSubstation; line: 528; Start the GetSomeSubstation function.
1/29/2018 6:46:54 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 6:46:54 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 6:46:54 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 6:46:54 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 6:46:54 PM: AMIClient.Model.GetSomeSubstation; line: 534; Start the GetSomeSubstation function.
1/29/2018 6:46:54 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 6:46:54 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 6:46:54 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 6:46:54 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 6:46:54 PM: AMIClient.Model.GetSomeSubstation; line: 528; Start the GetSomeSubstation function.
1/29/2018 6:46:54 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 6:46:54 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 6:46:54 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 6:46:54 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 6:46:54 PM: AMIClient.Model.GetSomeSubstation; line: 534; Start the GetSomeSubstation function.
1/29/2018 6:46:54 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 6:46:54 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 6:46:54 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 6:46:54 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 6:46:54 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 6:46:54 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 6:46:54 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 6:46:54 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 6:46:54 PM: AMIClient.RootElement.LoadChildren; line: 134; Start the LoadChildren function.
1/29/2018 6:46:54 PM: AMIClient.Model.GetAllRegions; line: 396; Start the GetAllRegions function.
1/29/2018 6:46:54 PM: AMIClient.Model.GdaQueryProxy; line: 57; Create channel between Client and NMS.
1/29/2018 6:46:55 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 6:46:59 PM: AMIClient.Model.ConnectToNMS; line: 340; Client try to connect with NMS.
1/29/2018 6:46:59 PM: AMIClient.Model.GdaQueryProxy; line: 57; Create channel between Client and NMS.
1/29/2018 6:46:59 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 6:46:59 PM: AMIClient.Model.GetAllRegions; line: 405; Start the GetAllRegions function.
1/29/2018 6:46:59 PM: AMIClient.RootElement.LoadChildren; line: 150; Finish the LoadChildren function.
1/29/2018 6:47:00 PM: AMIClient.RootElement.LoadChildren; line: 134; Start the LoadChildren function.
1/29/2018 6:47:00 PM: AMIClient.Model.GetAllRegions; line: 396; Start the GetAllRegions function.
1/29/2018 6:47:00 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 6:47:01 PM: AMIClient.Model.ConnectToNMS; line: 355; Client faild to connect with NMS. CATCH.
1/29/2018 6:47:02 PM: AMIClient.Model.GetAllRegions; line: 405; Start the GetAllRegions function.
1/29/2018 6:47:02 PM: AMIClient.RootElement.LoadChildren; line: 150; Finish the LoadChildren function.
1/29/2018 7:04:21 PM: AMIClient.GeoRegionForTree.IsSelected; line: 76; Start - get all ami for the selected region.
1/29/2018 7:04:21 PM: AMIClient.Model.GetAllAmis; line: 636; Start the GetAllAmis function.
1/29/2018 7:04:21 PM: AMIClient.Model.GetSomeSubregions; line: 515; Start the GetSomeSubregions function.
1/29/2018 7:04:21 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 7:04:21 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 7:04:21 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 7:04:21 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 7:04:21 PM: AMIClient.Model.GetSomeSubregions; line: 521; Finish the GetSomeSubregions function.
1/29/2018 7:04:21 PM: AMIClient.Model.GetSomeSubstation; line: 528; Start the GetSomeSubstation function.
1/29/2018 7:04:21 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 7:04:21 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 7:04:21 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 7:04:21 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 7:04:21 PM: AMIClient.Model.GetSomeSubstation; line: 534; Start the GetSomeSubstation function.
1/29/2018 7:04:21 PM: AMIClient.Model.SCProxy; line: 127; Channel Client-SC is created.
1/29/2018 7:04:21 PM: AMIClient.GeoRegionForTree.IsSelected; line: 82; Finish - get all ami for the selected region.
1/29/2018 7:04:21 PM: AMIClient.Model.GetAllAmis; line: 636; Start the GetAllAmis function.
1/29/2018 7:04:21 PM: AMIClient.Model.GetSomeSubregions; line: 515; Start the GetSomeSubregions function.
1/29/2018 7:04:21 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 7:04:21 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 7:04:21 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 7:04:21 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 7:04:21 PM: AMIClient.Model.GetSomeSubregions; line: 521; Finish the GetSomeSubregions function.
1/29/2018 7:04:21 PM: AMIClient.Model.GetSomeSubstation; line: 528; Start the GetSomeSubstation function.
1/29/2018 7:04:21 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 7:04:21 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 7:04:21 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 7:04:21 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 7:04:21 PM: AMIClient.Model.GetSomeSubstation; line: 534; Start the GetSomeSubstation function.
1/29/2018 7:04:21 PM: AMIClient.GeoRegionForTree.LoadChildren; line: 116; Start the LoadChildren function.
1/29/2018 7:04:21 PM: AMIClient.Model.GetSomeSubregions; line: 515; Start the GetSomeSubregions function.
1/29/2018 7:04:21 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 7:04:21 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 7:04:21 PM: AMIClient.Model.GetSomeSubregions; line: 521; Finish the GetSomeSubregions function.
1/29/2018 7:04:21 PM: AMIClient.GeoRegionForTree.LoadChildren; line: 132; Finish the LoadChildren function.
1/29/2018 7:04:21 PM: AMIClient.GeoRegionForTree.LoadChildren; line: 116; Start the LoadChildren function.
1/29/2018 7:04:21 PM: AMIClient.Model.GetSomeSubregions; line: 515; Start the GetSomeSubregions function.
1/29/2018 7:04:21 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 7:04:21 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 7:04:21 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 7:04:21 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 7:04:21 PM: AMIClient.Model.GetSomeSubregions; line: 521; Finish the GetSomeSubregions function.
1/29/2018 7:04:21 PM: AMIClient.GeoRegionForTree.LoadChildren; line: 132; Finish the LoadChildren function.
1/29/2018 7:04:21 PM: AMIClient.GeoRegionForTree.LoadChildren; line: 116; Start the LoadChildren function.
1/29/2018 7:04:21 PM: AMIClient.Model.GetSomeSubregions; line: 515; Start the GetSomeSubregions function.
1/29/2018 7:04:21 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 7:04:21 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 7:04:21 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 7:04:21 PM: AMIClient.Model.GdaQueryProxy; line: 70; Channel Client-NMS is created.
1/29/2018 7:04:21 PM: AMIClient.Model.GetSomeSubregions; line: 521; Finish the GetSomeSubregions function.
1/29/2018 7:04:21 PM: AMIClient.GeoRegionForTree.LoadChildren; line: 132; Finish the LoadChildren function.
